"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell1789","SeuratProject",61086,8266,"Cell1789","Batch2","Group4",60862.2541626154,"1","1"
"Cell1790","SeuratProject",67481,8637,"Cell1790","Batch2","Group1",68075.7495950307,"1","1"
"Cell1791","SeuratProject",54574,7881,"Cell1791","Batch2","Group3",54718.0086806951,"1","1"
"Cell1792","SeuratProject",76883,9186,"Cell1792","Batch2","Group1",77212.5733494197,"1","1"
"Cell1793","SeuratProject",66181,8517,"Cell1793","Batch2","Group1",66884.48296859,"1","1"
"Cell1794","SeuratProject",54243,7768,"Cell1794","Batch2","Group3",53705.5863446963,"1","1"
"Cell1795","SeuratProject",92475,9785,"Cell1795","Batch2","Group1",93144.7169407313,"1","1"
"Cell1796","SeuratProject",71526,8867,"Cell1796","Batch2","Group2",71218.5562239782,"1","1"
"Cell1797","SeuratProject",40898,6748,"Cell1797","Batch2","Group3",40610.4380281375,"1","1"
"Cell1798","SeuratProject",40638,6807,"Cell1798","Batch2","Group2",41253.0727371826,"1","1"
"Cell1799","SeuratProject",60585,8348,"Cell1799","Batch2","Group1",60586.514471392,"1","1"
"Cell1800","SeuratProject",43839,7032,"Cell1800","Batch2","Group3",43890.2143012884,"1","1"
"Cell1801","SeuratProject",59229,8188,"Cell1801","Batch2","Group3",58612.6351375942,"1","1"
"Cell1802","SeuratProject",67545,8754,"Cell1802","Batch2","Group1",68183.1185865618,"1","1"
"Cell1803","SeuratProject",54553,7904,"Cell1803","Batch2","Group1",54494.3981549808,"1","1"
"Cell1804","SeuratProject",52494,7611,"Cell1804","Batch2","Group2",51571.8431016846,"1","1"
"Cell1805","SeuratProject",73942,9025,"Cell1805","Batch2","Group1",73810.841320219,"1","1"
"Cell1806","SeuratProject",63326,8399,"Cell1806","Batch2","Group2",63191.7886150257,"1","1"
"Cell1807","SeuratProject",53679,7787,"Cell1807","Batch2","Group3",53759.8389335603,"1","1"
"Cell1808","SeuratProject",67470,8640,"Cell1808","Batch2","Group1",67552.0872743178,"1","1"
"Cell1809","SeuratProject",51001,7574,"Cell1809","Batch2","Group1",51166.4291775081,"1","1"
"Cell1810","SeuratProject",69630,8842,"Cell1810","Batch2","Group1",69904.7305656003,"1","1"
"Cell1811","SeuratProject",54359,7845,"Cell1811","Batch2","Group4",54331.5177666971,"1","1"
"Cell1812","SeuratProject",68753,8755,"Cell1812","Batch2","Group1",68743.7982001681,"1","1"
"Cell1813","SeuratProject",55293,8003,"Cell1813","Batch2","Group1",55955.2229155826,"1","1"
"Cell1814","SeuratProject",37620,6554,"Cell1814","Batch2","Group3",37888.645344927,"1","1"
"Cell1815","SeuratProject",68766,8719,"Cell1815","Batch2","Group3",68787.2913641089,"1","1"
"Cell1816","SeuratProject",48738,7475,"Cell1816","Batch2","Group1",49221.4817229715,"1","1"
"Cell1817","SeuratProject",71536,8769,"Cell1817","Batch2","Group3",71460.1076741524,"1","1"
"Cell1818","SeuratProject",67116,8671,"Cell1818","Batch2","Group3",67356.4791817067,"1","1"
"Cell1819","SeuratProject",58646,8114,"Cell1819","Batch2","Group3",58803.1358171908,"1","1"
"Cell1820","SeuratProject",60122,8315,"Cell1820","Batch2","Group1",60140.744242046,"1","1"
"Cell1821","SeuratProject",62350,8363,"Cell1821","Batch2","Group3",63068.0468969382,"1","1"
"Cell1822","SeuratProject",50553,7498,"Cell1822","Batch2","Group1",50766.2424903442,"1","1"
"Cell1823","SeuratProject",48964,7424,"Cell1823","Batch2","Group2",48552.916307866,"1","1"
"Cell1824","SeuratProject",68645,8644,"Cell1824","Batch2","Group3",68590.5202530762,"1","1"
"Cell1825","SeuratProject",75786,9045,"Cell1825","Batch2","Group3",76159.5953156518,"1","1"
"Cell1826","SeuratProject",51030,7537,"Cell1826","Batch2","Group1",50675.6389847799,"1","1"
"Cell1827","SeuratProject",98550,10112,"Cell1827","Batch2","Group2",97993.4634870808,"1","1"
"Cell1828","SeuratProject",52514,7572,"Cell1828","Batch2","Group1",51455.526621471,"1","1"
"Cell1829","SeuratProject",60417,8334,"Cell1829","Batch2","Group1",61042.1662457546,"1","1"
"Cell1830","SeuratProject",77604,9194,"Cell1830","Batch2","Group1",77942.9710776516,"1","1"
"Cell1831","SeuratProject",55956,7961,"Cell1831","Batch2","Group1",56537.3441465869,"1","1"
"Cell1832","SeuratProject",59283,8101,"Cell1832","Batch2","Group1",58931.7083633231,"1","1"
"Cell1833","SeuratProject",66284,8557,"Cell1833","Batch2","Group2",65167.648048777,"1","1"
"Cell1834","SeuratProject",51351,7665,"Cell1834","Batch2","Group1",51760.120145313,"1","1"
"Cell1835","SeuratProject",48351,7370,"Cell1835","Batch2","Group3",47921.300301106,"1","1"
"Cell1836","SeuratProject",68995,8801,"Cell1836","Batch2","Group3",69792.0603034139,"1","1"
"Cell1837","SeuratProject",70332,8807,"Cell1837","Batch2","Group1",71003.8842642198,"1","1"
"Cell1838","SeuratProject",55496,7947,"Cell1838","Batch2","Group4",56075.1840111015,"1","1"
"Cell1839","SeuratProject",78504,9244,"Cell1839","Batch2","Group4",79169.5255774793,"1","1"
"Cell1840","SeuratProject",53771,7794,"Cell1840","Batch2","Group2",54094.7067953845,"1","1"
"Cell1841","SeuratProject",50276,7516,"Cell1841","Batch2","Group1",51055.1773877098,"1","1"
"Cell1842","SeuratProject",72730,8946,"Cell1842","Batch2","Group1",71573.8337995631,"1","1"
"Cell1843","SeuratProject",53105,7682,"Cell1843","Batch2","Group2",53127.273581292,"1","1"
"Cell1844","SeuratProject",60939,8133,"Cell1844","Batch2","Group1",60894.5063724506,"1","1"
"Cell1845","SeuratProject",62161,8305,"Cell1845","Batch2","Group2",61438.0080393494,"1","1"
"Cell1846","SeuratProject",57142,8121,"Cell1846","Batch2","Group3",57673.4375971252,"1","1"
"Cell1847","SeuratProject",46513,7352,"Cell1847","Batch2","Group1",46295.9096986306,"1","1"
"Cell1848","SeuratProject",64256,8427,"Cell1848","Batch2","Group1",63798.8725436178,"1","1"
"Cell1849","SeuratProject",46969,7216,"Cell1849","Batch2","Group3",46784.9426166296,"1","1"
"Cell1850","SeuratProject",61482,8176,"Cell1850","Batch2","Group1",61613.747261698,"1","1"
"Cell1851","SeuratProject",57751,8105,"Cell1851","Batch2","Group3",58096.8027696217,"1","1"
"Cell1852","SeuratProject",65877,8586,"Cell1852","Batch2","Group3",65066.7310542151,"1","1"
"Cell1853","SeuratProject",72113,8850,"Cell1853","Batch2","Group1",72713.7832586813,"1","1"
"Cell1854","SeuratProject",73858,8981,"Cell1854","Batch2","Group1",73744.0166420322,"1","1"
"Cell1855","SeuratProject",55625,7858,"Cell1855","Batch2","Group1",55330.702352875,"1","1"
"Cell1856","SeuratProject",66895,8658,"Cell1856","Batch2","Group4",67029.3744343391,"1","1"
"Cell1857","SeuratProject",55031,7946,"Cell1857","Batch2","Group2",55344.8751041505,"1","1"
"Cell1858","SeuratProject",56771,8029,"Cell1858","Batch2","Group4",56815.8011898549,"1","1"
"Cell1859","SeuratProject",52392,7682,"Cell1859","Batch2","Group3",53051.6060909285,"1","1"
"Cell1860","SeuratProject",49882,7578,"Cell1860","Batch2","Group1",50120.155096038,"1","1"
"Cell1861","SeuratProject",76472,9146,"Cell1861","Batch2","Group1",77318.599387365,"1","1"
"Cell1862","SeuratProject",80874,9415,"Cell1862","Batch2","Group2",80920.3916727289,"1","1"
"Cell1863","SeuratProject",57656,8033,"Cell1863","Batch2","Group2",57959.9161642398,"1","1"
"Cell1864","SeuratProject",58626,8056,"Cell1864","Batch2","Group1",58044.7517755534,"1","1"
"Cell1865","SeuratProject",63274,8425,"Cell1865","Batch2","Group1",63087.0268649064,"1","1"
"Cell1866","SeuratProject",52828,7785,"Cell1866","Batch2","Group1",52805.1093156385,"1","1"
"Cell1867","SeuratProject",80785,9341,"Cell1867","Batch2","Group2",80419.2337055024,"1","1"
"Cell1868","SeuratProject",66722,8644,"Cell1868","Batch2","Group1",65707.1241824809,"1","1"
"Cell1869","SeuratProject",47456,7415,"Cell1869","Batch2","Group3",47541.5596651295,"1","1"
"Cell1870","SeuratProject",75787,9026,"Cell1870","Batch2","Group4",75803.839126328,"1","1"
"Cell1871","SeuratProject",61952,8377,"Cell1871","Batch2","Group2",62210.344242058,"1","1"
"Cell1872","SeuratProject",66938,8678,"Cell1872","Batch2","Group2",67484.0783347824,"1","1"
"Cell1873","SeuratProject",39009,6667,"Cell1873","Batch2","Group2",38880.1024448597,"1","1"
"Cell1874","SeuratProject",68536,8678,"Cell1874","Batch2","Group4",68342.3560698741,"1","1"
"Cell1875","SeuratProject",51782,7575,"Cell1875","Batch2","Group2",51899.0985120155,"1","1"
"Cell1876","SeuratProject",65382,8594,"Cell1876","Batch2","Group4",65706.1447232005,"1","1"
"Cell1877","SeuratProject",53472,7711,"Cell1877","Batch2","Group2",53077.6226443418,"1","1"
"Cell1878","SeuratProject",69145,8797,"Cell1878","Batch2","Group1",68847.0760085441,"1","1"
"Cell1879","SeuratProject",64576,8513,"Cell1879","Batch2","Group1",64814.780208204,"1","1"
"Cell1880","SeuratProject",45024,7141,"Cell1880","Batch2","Group1",44952.1589678257,"1","1"
"Cell1881","SeuratProject",65476,8427,"Cell1881","Batch2","Group1",65369.7917585012,"1","1"
"Cell1882","SeuratProject",78143,9220,"Cell1882","Batch2","Group1",78158.2911654951,"1","1"
"Cell1883","SeuratProject",46996,7365,"Cell1883","Batch2","Group1",47544.208484946,"1","1"
"Cell1884","SeuratProject",52745,7790,"Cell1884","Batch2","Group1",53160.5794111864,"1","1"
"Cell1885","SeuratProject",70105,8723,"Cell1885","Batch2","Group2",69787.2715320146,"1","1"
"Cell1886","SeuratProject",59575,8133,"Cell1886","Batch2","Group1",60189.1291738616,"1","1"
"Cell1887","SeuratProject",56256,8001,"Cell1887","Batch2","Group4",56609.6987861689,"1","1"
"Cell1888","SeuratProject",66631,8585,"Cell1888","Batch2","Group3",66684.0005916559,"1","1"
"Cell1889","SeuratProject",45517,7185,"Cell1889","Batch2","Group2",45331.0206593053,"1","1"
"Cell1890","SeuratProject",46173,7254,"Cell1890","Batch2","Group3",45946.6864812574,"1","1"
"Cell1891","SeuratProject",61477,8304,"Cell1891","Batch2","Group2",61107.8051008308,"1","1"
"Cell1892","SeuratProject",66151,8591,"Cell1892","Batch2","Group4",65549.561095884,"1","1"
"Cell1893","SeuratProject",71799,8913,"Cell1893","Batch2","Group3",72501.8932982375,"1","1"
"Cell1894","SeuratProject",68495,8739,"Cell1894","Batch2","Group2",68170.1960694106,"1","1"
"Cell1895","SeuratProject",57452,8028,"Cell1895","Batch2","Group1",57737.7955160501,"1","1"
"Cell1896","SeuratProject",56815,8003,"Cell1896","Batch2","Group4",56486.4546684578,"1","1"
"Cell1897","SeuratProject",52153,7671,"Cell1897","Batch2","Group3",52359.123852504,"1","1"
"Cell1898","SeuratProject",62921,8445,"Cell1898","Batch2","Group3",62990.7390862977,"1","1"
"Cell1899","SeuratProject",90310,9737,"Cell1899","Batch2","Group4",90266.0965337878,"1","1"
"Cell1900","SeuratProject",59051,8136,"Cell1900","Batch2","Group1",59735.0848828655,"1","1"
"Cell1901","SeuratProject",50640,7526,"Cell1901","Batch2","Group2",50827.1766157561,"1","1"
"Cell1902","SeuratProject",61609,8384,"Cell1902","Batch2","Group1",61528.4939062621,"1","1"
"Cell1903","SeuratProject",69076,8537,"Cell1903","Batch2","Group1",68008.8360356429,"1","1"
"Cell1904","SeuratProject",54328,7844,"Cell1904","Batch2","Group2",54691.6649818714,"1","1"
"Cell1905","SeuratProject",32753,5974,"Cell1905","Batch2","Group1",32883.6788261131,"1","1"
"Cell1906","SeuratProject",68423,8729,"Cell1906","Batch2","Group1",68828.9514106779,"1","1"
"Cell1907","SeuratProject",57671,8140,"Cell1907","Batch2","Group1",57261.0210762294,"1","1"
"Cell1908","SeuratProject",54540,7957,"Cell1908","Batch2","Group3",55044.993751563,"1","1"
"Cell1909","SeuratProject",41731,6836,"Cell1909","Batch2","Group1",40968.2465815224,"1","1"
"Cell1910","SeuratProject",53815,7752,"Cell1910","Batch2","Group3",54236.8463838048,"1","1"
"Cell1911","SeuratProject",58995,8191,"Cell1911","Batch2","Group1",59138.4479597346,"1","1"
"Cell1912","SeuratProject",59017,8117,"Cell1912","Batch2","Group3",58999.5237031849,"1","1"
"Cell1913","SeuratProject",61526,8382,"Cell1913","Batch2","Group1",61874.738407625,"1","1"
"Cell1914","SeuratProject",48659,7386,"Cell1914","Batch2","Group1",48436.8570925151,"1","1"
"Cell1915","SeuratProject",57815,8099,"Cell1915","Batch2","Group4",58301.6611873451,"1","1"
"Cell1916","SeuratProject",64257,8499,"Cell1916","Batch2","Group3",63679.5833355511,"1","1"
"Cell1917","SeuratProject",78155,9168,"Cell1917","Batch2","Group2",76963.8344220905,"1","1"
"Cell1918","SeuratProject",55870,7950,"Cell1918","Batch2","Group1",54918.4183973836,"1","1"
"Cell1919","SeuratProject",73856,8951,"Cell1919","Batch2","Group4",74074.2463038738,"1","1"
"Cell1920","SeuratProject",62253,8416,"Cell1920","Batch2","Group1",62135.1870057445,"1","1"
"Cell1921","SeuratProject",47808,7321,"Cell1921","Batch2","Group4",47685.6982216152,"1","1"
"Cell1922","SeuratProject",41335,6770,"Cell1922","Batch2","Group1",41378.2518218681,"1","1"
"Cell1923","SeuratProject",65641,8443,"Cell1923","Batch2","Group3",65961.1778084139,"1","1"
"Cell1924","SeuratProject",59065,8187,"Cell1924","Batch2","Group1",58356.1808966065,"1","1"
"Cell1925","SeuratProject",49746,7563,"Cell1925","Batch2","Group1",50293.3561259964,"1","1"
"Cell1926","SeuratProject",60278,8221,"Cell1926","Batch2","Group2",60902.4055704332,"1","1"
"Cell1927","SeuratProject",81192,9343,"Cell1927","Batch2","Group1",79765.7026915233,"1","1"
"Cell1928","SeuratProject",52089,7691,"Cell1928","Batch2","Group3",52680.3054479809,"1","1"
"Cell1929","SeuratProject",57176,7948,"Cell1929","Batch2","Group1",57057.0144438562,"1","1"
"Cell1930","SeuratProject",70480,8763,"Cell1930","Batch2","Group4",70637.5387466486,"1","1"
"Cell1931","SeuratProject",65812,8587,"Cell1931","Batch2","Group3",65686.9856668929,"1","1"
"Cell1932","SeuratProject",65436,8532,"Cell1932","Batch2","Group1",65437.0168173596,"1","1"
"Cell1933","SeuratProject",69677,8711,"Cell1933","Batch2","Group4",69037.3601823251,"1","1"
"Cell1934","SeuratProject",56148,7947,"Cell1934","Batch2","Group4",55205.0256556704,"1","1"
"Cell1935","SeuratProject",59657,8225,"Cell1935","Batch2","Group2",59988.1422098914,"1","1"
"Cell1936","SeuratProject",61779,8273,"Cell1936","Batch2","Group3",61758.3688803948,"1","1"
"Cell1937","SeuratProject",49167,7481,"Cell1937","Batch2","Group1",49424.9822649015,"1","1"
"Cell1938","SeuratProject",71370,8929,"Cell1938","Batch2","Group1",71154.5923155979,"1","1"
"Cell1939","SeuratProject",72550,8942,"Cell1939","Batch2","Group4",72793.1556160055,"1","1"
"Cell1940","SeuratProject",52596,7778,"Cell1940","Batch2","Group4",52834.6929790924,"1","1"
"Cell1941","SeuratProject",75696,9044,"Cell1941","Batch2","Group3",75867.8002032832,"1","1"
"Cell1942","SeuratProject",60868,8296,"Cell1942","Batch2","Group4",61278.4661337557,"1","1"
"Cell1943","SeuratProject",69230,8798,"Cell1943","Batch2","Group3",69456.2241025574,"1","1"
"Cell1944","SeuratProject",54842,7772,"Cell1944","Batch2","Group1",54421.1851280898,"1","1"
"Cell1945","SeuratProject",62798,8357,"Cell1945","Batch2","Group1",61790.698968106,"1","1"
"Cell1946","SeuratProject",57372,8115,"Cell1946","Batch2","Group1",57089.3362912885,"1","1"
"Cell1947","SeuratProject",55397,7857,"Cell1947","Batch2","Group1",54880.0891548851,"1","1"
"Cell1948","SeuratProject",56123,7940,"Cell1948","Batch2","Group3",55805.1571023614,"1","1"
"Cell1949","SeuratProject",51610,7583,"Cell1949","Batch2","Group4",51046.7178812755,"1","1"
"Cell1950","SeuratProject",72731,8893,"Cell1950","Batch2","Group3",73106.1718749015,"1","1"
"Cell1951","SeuratProject",45413,7209,"Cell1951","Batch2","Group1",45392.2595608563,"1","1"
"Cell1952","SeuratProject",49628,7544,"Cell1952","Batch2","Group2",49542.4049727847,"1","1"
"Cell1953","SeuratProject",60166,8204,"Cell1953","Batch2","Group1",59663.9388942109,"1","1"
"Cell1954","SeuratProject",50704,7582,"Cell1954","Batch2","Group1",50048.0337974755,"1","1"
"Cell1955","SeuratProject",55037,7821,"Cell1955","Batch2","Group3",54823.0417902295,"1","1"
"Cell1956","SeuratProject",48620,7378,"Cell1956","Batch2","Group3",49001.9489622991,"1","1"
"Cell1957","SeuratProject",62001,8330,"Cell1957","Batch2","Group3",60831.7092814777,"1","1"
"Cell1958","SeuratProject",51704,7710,"Cell1958","Batch2","Group4",52543.9701157729,"1","1"
"Cell1959","SeuratProject",66977,8594,"Cell1959","Batch2","Group3",67437.9791159247,"1","1"
"Cell1960","SeuratProject",61136,8298,"Cell1960","Batch2","Group4",60990.3520493978,"1","1"
"Cell1961","SeuratProject",40099,6754,"Cell1961","Batch2","Group2",39916.5027772249,"1","1"
"Cell1962","SeuratProject",59579,8180,"Cell1962","Batch2","Group2",59371.3820331157,"1","1"
"Cell1963","SeuratProject",60458,8233,"Cell1963","Batch2","Group2",60787.2838310978,"1","1"
"Cell1964","SeuratProject",77219,9198,"Cell1964","Batch2","Group2",77944.4995429137,"1","1"
"Cell1965","SeuratProject",55077,7804,"Cell1965","Batch2","Group4",54889.8009186984,"1","1"
"Cell1966","SeuratProject",73070,8981,"Cell1966","Batch2","Group2",73368.2867237581,"1","1"
"Cell1967","SeuratProject",85087,9528,"Cell1967","Batch2","Group3",85097.9537702474,"1","1"
"Cell1968","SeuratProject",68299,8778,"Cell1968","Batch2","Group1",68115.9234951979,"1","1"
"Cell1969","SeuratProject",72141,8845,"Cell1969","Batch2","Group3",71462.5446404504,"1","1"
"Cell1970","SeuratProject",63864,8386,"Cell1970","Batch2","Group1",64019.9572713771,"1","1"
"Cell1971","SeuratProject",37923,6529,"Cell1971","Batch2","Group2",37842.9954680552,"1","1"
"Cell1972","SeuratProject",57062,8086,"Cell1972","Batch2","Group1",57420.4345153379,"1","1"
"Cell1973","SeuratProject",53580,7757,"Cell1973","Batch2","Group1",53075.6967385678,"1","1"
"Cell1974","SeuratProject",71063,8781,"Cell1974","Batch2","Group3",70064.7459780205,"1","1"
"Cell1975","SeuratProject",50214,7572,"Cell1975","Batch2","Group1",49891.3780457028,"1","1"
"Cell1976","SeuratProject",65836,8543,"Cell1976","Batch2","Group1",65387.4263676835,"1","1"
"Cell1977","SeuratProject",63807,8381,"Cell1977","Batch2","Group1",63498.3530841588,"1","1"
"Cell1978","SeuratProject",49691,7455,"Cell1978","Batch2","Group2",49636.6911725961,"1","1"
"Cell1979","SeuratProject",54477,7875,"Cell1979","Batch2","Group1",54847.9845984934,"1","1"
"Cell1980","SeuratProject",57356,7955,"Cell1980","Batch2","Group3",57265.9157655819,"1","1"
"Cell1981","SeuratProject",76482,9164,"Cell1981","Batch2","Group1",76480.0635871431,"1","1"
"Cell1982","SeuratProject",51076,7589,"Cell1982","Batch2","Group1",50472.1777640683,"1","1"
"Cell1983","SeuratProject",59085,8128,"Cell1983","Batch2","Group2",59090.6068394644,"1","1"
"Cell1984","SeuratProject",40785,6851,"Cell1984","Batch2","Group4",41151.5041435304,"1","1"
"Cell1985","SeuratProject",62882,8403,"Cell1985","Batch2","Group3",63718.3036076728,"1","1"
"Cell1986","SeuratProject",70475,8747,"Cell1986","Batch2","Group2",70192.350224257,"1","1"
"Cell1987","SeuratProject",82226,9422,"Cell1987","Batch2","Group4",81805.3777247659,"1","1"
"Cell1988","SeuratProject",45495,7095,"Cell1988","Batch2","Group3",45521.3627790443,"1","1"
"Cell1989","SeuratProject",52539,7696,"Cell1989","Batch2","Group4",52928.2567266971,"1","1"
"Cell1990","SeuratProject",85539,9487,"Cell1990","Batch2","Group1",84893.8059086858,"1","1"
"Cell1991","SeuratProject",46176,7228,"Cell1991","Batch2","Group1",46073.340819367,"1","1"
"Cell1992","SeuratProject",53019,7692,"Cell1992","Batch2","Group1",52844.7992798248,"1","1"
"Cell1993","SeuratProject",67384,8649,"Cell1993","Batch2","Group1",67708.7281719451,"1","1"
"Cell1994","SeuratProject",53006,7724,"Cell1994","Batch2","Group3",52989.2946529909,"1","1"
"Cell1995","SeuratProject",64315,8455,"Cell1995","Batch2","Group2",64233.4434045237,"1","1"
"Cell1996","SeuratProject",93706,9844,"Cell1996","Batch2","Group3",93901.2531070632,"1","1"
"Cell1997","SeuratProject",71027,8860,"Cell1997","Batch2","Group1",71310.0647063401,"1","1"
"Cell1998","SeuratProject",75492,9111,"Cell1998","Batch2","Group4",75156.3420121483,"1","1"
"Cell1999","SeuratProject",63424,8473,"Cell1999","Batch2","Group1",63822.2765824656,"1","1"
